action,semantic_task,prompt_namespace,provider,model,input_tokens,output_tokens,estimated_cost_usd
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,872,2797,0.005812
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,903,1698,0.003622
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,729,942,0.002066
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,385,532,0.00116
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,772,1382,0.002957
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,887,1507,0.003236
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,777,1186,0.002566
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,882,1498,0.003216
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,880,1645,0.00351
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,714,1069,0.002316
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,881,1635,0.00349
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,8629,4048,0.010253
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,14440,4091,0.011792
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,5511,1228,0.003834
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2023,961,0.002428
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,9583,1943,0.006282
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,10376,2087,0.006768
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,10181,3210,0.008965
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,8283,2922,0.007915
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,8959,3342,0.008924
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,18427,3967,0.012541
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2025,1061,0.002628
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,12176,4079,0.011202
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9183,3807,0.00991
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6574,1250,0.004143
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,10275,1758,0.006085
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,9158,2089,0.006468
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,8925,2330,0.006891
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,9457,2393,0.00715
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,7742,1622,0.00518
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,9223,2752,0.00781
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,7499,3333,0.008541
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,7812,4096,0.010145
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8000,1617,0.005234
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,9587,4049,0.010495
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,11777,4071,0.011086
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2024,733,0.001972
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6267,1091,0.003749
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,9642,2939,0.008289
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,9014,1767,0.005787
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,24460,4025,0.014165
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,17010,4063,0.012379
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,8748,2606,0.007399
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,8097,3274,0.008572
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2024,929,0.002364
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,8433,4023,0.010154
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6397,1395,0.004389
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,9533,746,0.003875
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,8560,2802,0.007744
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9250,4096,0.010504
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,9854,2826,0.008115
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,12356,1330,0.005749
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3819,1290,0.003535
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4527,2798,0.006728
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,11570,2783,0.008459
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,12495,2287,0.007698
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9297,2824,0.007972
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3193,1214,0.003226
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,10451,2896,0.008405
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6020,1430,0.004365
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8328,2082,0.006246
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,13067,3021,0.009309
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,10361,4081,0.010752
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,13408,4053,0.011458
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,8720,2012,0.006204
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,8307,3302,0.008681
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2024,849,0.002204
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,8620,4096,0.010347
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,7815,2734,0.007422
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9331,3812,0.009957
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,7805,4096,0.010143
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,479,928,0.001976
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,901,1274,0.002773
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,7953,1628,0.005244
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6455,982,0.003578
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,10459,1532,0.005679
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8846,3017,0.008245
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,9961,2468,0.007426
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,10145,3057,0.00865
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,8723,2665,0.007511
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,7492,4096,0.010065
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9331,3813,0.007885
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,17075,2849,0.009967
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,8323,1815,0.005711
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,13569,4083,0.011558
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,7479,2937,0.007744
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,8420,2837,0.007779
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,10017,4096,0.010696
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,16755,4070,0.012329
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,8636,4096,0.010351
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9341,3797,0.009929
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6749,1090,0.003867
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,7477,2843,0.007555
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,15153,2917,0.009622
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8856,2038,0.00629
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,10407,3510,0.009622
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,8572,2432,0.007007
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,10558,491,0.003621
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,8637,4096,0.010351
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3713,1328,0.003584
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,13392,1672,0.006692
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,14032,1745,0.006998
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,13948,2584,0.008655
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4345,1976,0.005038
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9250,4096,0.00846
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8866,1627,0.00547
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,13805,2399,0.008249
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,9532,4096,0.010575
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,13821,2487,0.008429
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3987,1651,0.004299
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6685,2048,0.005767
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8328,2019,0.00612
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6796,1230,0.004159
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,8853,3286,0.008785
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,9912,1363,0.005204
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,8324,3249,0.008579
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,7550,2853,0.00719
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,7873,2817,0.007199
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9469,3994,0.010355
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,16382,3598,0.011291
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,9733,626,0.003685
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,7863,4096,0.009755
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,10032,2200,0.006908
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,9846,2598,0.007658
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,9773,4096,0.010635
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,3462,1599,0.004064
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,2904,1212,0.00315
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,17991,4096,0.01269
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8008,1780,0.005159
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,10159,4096,0.010732
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,10149,2591,0.007719
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3876,1191,0.003351
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,10379,699,0.003993
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,10402,1988,0.006577
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,19173,2990,0.010773
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3700,1689,0.004303
artifacts:regenerate:linkedin_post,artifacts:regenerate:linkedin_post,report_vs/artifacts/regenerate/linkedin_post,openai,gpt-5-mini,6065,1003,0.003522
artifacts:regenerate:summary,artifacts:regenerate:summary,report_vs/artifacts/regenerate/summary,openai,gpt-5-mini,10345,3255,0.009096
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4492,1530,0.004183
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,8716,4096,0.010371
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,10389,3328,0.009253
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3895,1330,0.003634
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3990,1682,0.004361
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6661,2048,0.005761
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6679,2048,0.005766
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,9011,1099,0.004451
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6774,790,0.003274
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,13868,3089,0.009645
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6794,1462,0.004622
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,8927,491,0.003214
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,785,1250,0.002696
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,793,923,0.002044
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,2954,1420,0.003579
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,954,2803,0.005844
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,16546,2665,0.009466
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,3545,2113,0.005112
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,746,1186,0.002559
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,15146,3422,0.010631
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,788,996,0.002189
artifacts:regenerate:quotes,artifacts:regenerate:quotes,report_vs/artifacts/regenerate/quotes,openai,gpt-5-mini,9544,1320,0.005026
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3913,1296,0.00357
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,886,1839,0.003899
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6379,1942,0.005479
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,791,1441,0.00308
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,18183,4096,0.012738
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,879,3362,0.006944
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,790,997,0.002192
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,918,1515,0.003259
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,795,1186,0.002571
artifacts:regenerate:expert_comment,artifacts:regenerate:expert_comment,report_vs/artifacts/regenerate/expert_comment,openai,gpt-5-mini,5674,1381,0.004181
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,883,1510,0.003241
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,19353,3907,0.010867
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,779,922,0.002039
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,812,858,0.001919
artifacts:regenerate:linkedin_post,artifacts:regenerate:linkedin_post,report_vs/artifacts/regenerate/linkedin_post,openai,gpt-5-mini,3459,1285,0.003435
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,866,1526,0.003269
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6661,2048,0.004292
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3869,1274,0.003515
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,899,3058,0.006341
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6270,2048,0.005664
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6774,662,0.00152
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,901,1826,0.003877
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,771,1444,0.003081
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6356,662,0.002913
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3990,1426,0.00385
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,874,1982,0.004182
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,14099,2410,0.008345
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,10400,4090,0.01078
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,781,1434,0.003063
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,860,1582,0.003379
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,903,1707,0.00364
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,750,998,0.002184
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2974,2125,0.004994
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,14898,2351,0.008426
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,740,1121,0.002427
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,10263,825,0.004216
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,10513,1857,0.006342
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,11496,2607,0.008088
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,9942,3225,0.008936
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,792,1708,0.003614
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,10113,3248,0.009024
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,882,1323,0.002867
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,870,1450,0.003117
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,751,1124,0.002436
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,10509,2668,0.007963
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,881,1707,0.003634
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,16654,3710,0.011584
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,808,2209,0.00462
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3873,1467,0.003902
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,892,1827,0.003877
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6274,2048,0.005664
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9773,4096,0.010635
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6360,1711,0.005012
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,890,1389,0.003001
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,789,1321,0.002839
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,802,1188,0.002577
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,873,1775,0.003768
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8797,2427,0.007053
artifacts:regenerate:expert_comment,artifacts:regenerate:expert_comment,report_vs/artifacts/regenerate/expert_comment,openai,gpt-5-mini,6192,1740,0.005028
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,835,1572,0.003353
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3873,1139,0.002411
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6249,2048,0.005255
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,10277,2530,0.007629
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6333,1436,0.004052
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,9835,2238,0.006935
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,10148,4096,0.010729
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,10374,1443,0.005479
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,14409,4057,0.011716
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,16068,4091,0.012199
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,10361,1440,0.00547
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6439,797,0.003204
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2903,1528,0.003782
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,11036,3816,0.010391
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,7608,4086,0.010074
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,11449,2605,0.008072
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,12292,297,0.003667
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,779,1507,0.003209
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3789,1461,0.003869
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,880,2537,0.005294
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4571,1905,0.004953
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,13237,1906,0.007121
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,12382,2638,0.008372
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,761,1178,0.002546
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,13294,2197,0.007718
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,13219,3475,0.010255
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,12898,3490,0.010205
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4642,1654,0.004469
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,912,1330,0.002888
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,783,2010,0.004216
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,889,1314,0.00285
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,16677,3472,0.011113
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,11125,4095,0.010971
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,784,1573,0.003342
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,8155,4048,0.010135
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,885,1515,0.003251
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2685,807,0.002285
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2022,936,0.002378
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,7492,2048,0.005969
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,809,1242,0.002686
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,7538,534,0.002953
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,17764,4088,0.012617
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,7471,1411,0.00469
