action,semantic_task,prompt_namespace,provider,model,input_tokens,output_tokens,estimated_cost_usd
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5.6-luna,8154,1532,0.003469
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5.6-luna,9995,2496,0.004994
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,2711,440,0.00107
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,11418,2048,0.004456
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,10530,3045,0.00576
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5.6-luna,8154,1404,0.003316
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5.6-luna,9943,2807,0.005357
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,2727,407,0.001034
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,11484,2048,0.004469
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,10596,3017,0.00574
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5.6-luna,8154,1817,0.003811
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5.6-luna,10069,2590,0.005122
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,2698,414,0.001036
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,11420,2048,0.004456
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,10532,4425,0.007416
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5.6-luna,7235,854,0.002472
doc_map,doc_map,report_vs/doc_map,openai,gpt-5.6-luna,7085,1879,0.003672
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,731,521,0.000771
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5.6-luna,4143,174,0.001037
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5.6-luna,4147,346,0.001245
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,883,549,0.000835
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5.6-luna,4229,606,0.001573
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5.6-luna,6514,437,0.001827
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5.6-luna,5935,1113,0.002523
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,728,693,0.000977
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,839,438,0.000693
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,650,214,0.000387
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,827,120,0.000309
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,876,394,0.000648
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,740,540,0.000796
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,410,125,0.000232
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,838,163,0.000363
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,832,132,0.000325
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,865,161,0.000366
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,867,103,0.000297
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,6394,659,0.00207
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,627,156,0.000313
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,6389,956,0.002425
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,613,128,0.000276
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,841,167,0.000369
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,6416,617,0.002024
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,6411,479,0.001857
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,816,120,0.000307
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,837,159,0.000358
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5.6-luna,9459,1687,0.003916
artifacts:editorial_plan,artifacts:editorial_plan,report_vs/artifacts/editorial_plan,openai,gpt-5.6-luna,16375,294,0.003628
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5.6-luna,16630,602,0.004048
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5.6-luna,17180,1415,0.005134
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5.6-luna,17388,2528,0.006511
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5.6-luna,18840,1673,0.005776
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5.6-luna,17975,129,0.00375
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5.6-luna,2648,1653,0.002513
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5.6-luna,5158,1768,0.003153
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,4714,1179,0.002358
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5.6-luna,12003,1038,0.003646
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,584,211,0.00037
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,497,438,0.000625
doc_map,doc_map,report_vs/doc_map,openai,gpt-5.6-luna,15712,1724,0.005211
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5.6-luna,9018,324,0.002192
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5.6-luna,8980,442,0.002326
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5.6-luna,8761,831,0.002749
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5.6-luna,10392,1580,0.003974
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5.6-luna,15516,881,0.00416
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,687,98,0.000255
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5.6-luna,9658,2326,0.004723
artifacts:editorial_plan,artifacts:editorial_plan,report_vs/artifacts/editorial_plan,openai,gpt-5.6-luna,17314,744,0.004356
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5.6-luna,17224,608,0.004174
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5.6-luna,18177,1705,0.005681
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5.6-luna,18385,2486,0.00666
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5.6-luna,19844,1846,0.006184
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5.6-luna,18901,172,0.003987
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5.6-luna,5422,1653,0.003068
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5.6-luna,3167,1876,0.002885
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,4928,842,0.001996
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,4324,607,0.001593
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,13591,2048,0.004891
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,12818,2489,0.00555
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5.6-luna,9117,2352,0.004646
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5.6-luna,11131,2953,0.00577
artifacts:regenerate:quotes,artifacts:regenerate:quotes,report_vs/artifacts/regenerate/quotes,openai,gpt-5.6-luna,2234,105,0.000573
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,4294,520,0.001483
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,13394,2048,0.004851
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,12609,2997,0.006118
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5.6-luna,9117,3241,0.005713
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5.6-luna,11302,2293,0.005012
artifacts:regenerate:quotes,artifacts:regenerate:quotes,report_vs/artifacts/regenerate/quotes,openai,gpt-5.6-luna,2234,137,0.000611
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,4324,462,0.001419
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,13455,2048,0.004863
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,12671,1703,0.004578
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5.6-luna,6521,828,0.002298
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,734,410,0.000639
doc_map,doc_map,report_vs/doc_map,openai,gpt-5.6-luna,7596,2057,0.003988
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,870,828,0.001168
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,386,269,0.0004
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5.6-luna,3420,222,0.00095
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5.6-luna,5177,451,0.001577
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5.6-luna,5206,715,0.001899
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5.6-luna,6692,720,0.002202
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,6404,1137,0.002645
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5.6-luna,6834,590,0.002075
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,944,200,0.000429
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5.6-luna,9111,1824,0.004011
artifacts:editorial_plan,artifacts:editorial_plan,report_vs/artifacts/editorial_plan,openai,gpt-5.6-luna,12241,735,0.00333
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5.6-luna,12420,533,0.003124
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5.6-luna,13188,1762,0.004752
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5.6-luna,13396,2068,0.005161
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5.6-luna,15125,1661,0.005018
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5.6-luna,14121,221,0.003089
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5.6-luna,5655,1658,0.003121
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5.6-luna,3470,2272,0.00342
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,3308,554,0.001326
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,14457,2048,0.005064
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,13665,2836,0.006136
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5.6-luna,12713,996,0.003738
doc_map,doc_map,report_vs/doc_map,openai,gpt-5.6-luna,17273,2321,0.00624
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,519,242,0.000394
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,862,290,0.00052
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5.6-luna,9308,220,0.002126
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5.6-luna,9293,424,0.002367
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5.6-luna,9587,579,0.002612
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5.6-luna,17292,547,0.004115
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5.6-luna,11920,1346,0.003999
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,832,170,0.00037
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,849,150,0.00035
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5.6-luna,9539,2343,0.004719
artifacts:editorial_plan,artifacts:editorial_plan,report_vs/artifacts/editorial_plan,openai,gpt-5.6-luna,14917,354,0.003408
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5.6-luna,14933,317,0.003367
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5.6-luna,15777,1708,0.005205
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5.6-luna,15985,2190,0.005825
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5.6-luna,17516,1594,0.005416
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5.6-luna,16673,185,0.003557
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5.6-luna,3002,1044,0.001853
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5.6-luna,5863,1848,0.00339
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,5381,822,0.002063
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5.6-luna,19726,932,0.005064
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,740,362,0.000582
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,897,519,0.000802
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,633,297,0.000483
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,610,517,0.000742
doc_map,doc_map,report_vs/doc_map,openai,gpt-5.6-luna,26581,3515,0.009534
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,3552,503,0.001314
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,3556,1068,0.001993
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5.6-luna,16865,237,0.003657
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,3567,524,0.001342
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5.6-luna,15280,515,0.003674
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5.6-luna,15357,681,0.003889
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5.6-luna,14406,683,0.003701
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,3567,385,0.001175
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5.6-luna,18113,1969,0.005985
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5.6-luna,9616,1189,0.00335
artifacts:editorial_plan,artifacts:editorial_plan,report_vs/artifacts/editorial_plan,openai,gpt-5.6-luna,14777,733,0.003835
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5.6-luna,14687,451,0.003479
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5.6-luna,15713,2207,0.005791
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5.6-luna,15921,3220,0.007048
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,16611,1441,0.005051
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5.6-luna,18605,2518,0.006743
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5.6-luna,17812,229,0.003837
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5.6-luna,3246,1680,0.002665
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5.6-luna,7651,1583,0.00343
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,7228,807,0.002414
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,5004,598,0.001718
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,14733,2048,0.005119
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,14002,3493,0.006992
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5.6-luna,10467,1398,0.003771
doc_map,doc_map,report_vs/doc_map,openai,gpt-5.6-luna,7908,2843,0.004993
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,767,372,0.0006
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,898,462,0.000734
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5.6-luna,7339,382,0.001926
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5.6-luna,7356,346,0.001886
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5.6-luna,7401,672,0.002287
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,778,395,0.00063
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,903,378,0.000634
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5.6-luna,13009,702,0.003444
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5.6-luna,9190,1657,0.003826
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,776,404,0.00064
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,875,460,0.000727
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,788,203,0.000401
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,805,365,0.000599
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,789,127,0.00031
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,856,620,0.000915
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,812,190,0.00039
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,761,448,0.00069
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,785,155,0.000343
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,856,374,0.00062
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2834,497,0.001163
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2859,616,0.001311
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2850,606,0.001297
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2872,324,0.000963
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2851,582,0.001269
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2863,615,0.001311
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5.6-luna,9811,2603,0.005086
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2857,612,0.001306
artifacts:editorial_plan,artifacts:editorial_plan,report_vs/artifacts/editorial_plan,openai,gpt-5.6-luna,14726,623,0.003693
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5.6-luna,14785,335,0.003359
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2876,622,0.001322
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2853,289,0.000917
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5.6-luna,15552,1718,0.005172
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5.6-luna,15760,2202,0.005794
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2871,452,0.001117
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2863,465,0.001131
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5.6-luna,17180,1486,0.005219
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5.6-luna,16284,261,0.00357
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2876,954,0.00172
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5.6-luna,2835,1154,0.001952
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2860,610,0.001304
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5.6-luna,6355,2050,0.003731
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2873,427,0.001087
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,3100,481,0.001197
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2827,515,0.001183
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,12417,2048,0.004656
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2845,470,0.001133
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,11559,2336,0.005115
artifacts:regenerate:quotes,artifacts:regenerate:quotes,report_vs/artifacts/regenerate/quotes,openai,gpt-5.6-luna,1143,123,0.000376
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,12417,2048,0.002706
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,11559,2976,0.003803
artifacts:regenerate:quotes,artifacts:regenerate:quotes,report_vs/artifacts/regenerate/quotes,openai,gpt-5.6-luna,1143,73,0.000316
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,12417,2048,0.002706
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,11559,3757,0.00474
artifacts:regenerate:quotes,artifacts:regenerate:quotes,report_vs/artifacts/regenerate/quotes,openai,gpt-5.6-luna,1143,460,0.000781
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,12417,2048,0.002706
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,11559,3102,0.003954
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5.6-luna,20092,1414,0.005715
doc_map,doc_map,report_vs/doc_map,openai,gpt-5.6-luna,23270,3436,0.008777
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,629,269,0.000449
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,880,400,0.000656
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5.6-luna,9618,727,0.002796
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5.6-luna,8816,836,0.002766
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,893,519,0.000801
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5.6-luna,17033,543,0.004058
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5.6-luna,16756,888,0.004417
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,889,693,0.001009
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5.6-luna,18089,1899,0.005897
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,848,385,0.000632
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,898,392,0.00065
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,937,654,0.000972
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5.6-luna,9704,2349,0.00476
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,818,432,0.000682
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,865,342,0.000583
artifacts:editorial_plan,artifacts:editorial_plan,report_vs/artifacts/editorial_plan,openai,gpt-5.6-luna,14829,811,0.003939
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,828,392,0.000636
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,436,216,0.000346
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5.6-luna,14817,505,0.003569
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,6400,266,0.001599
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5.6-luna,15780,2390,0.006024
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5.6-luna,15988,2719,0.00646
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,16631,1289,0.004873
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5.6-luna,18118,2522,0.00665
