action,semantic_task,prompt_namespace,provider,model,input_tokens,output_tokens,estimated_cost_usd
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,9973,972,0.004437
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,14335,1167,0.005918
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,11160,362,0.003514
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3733,1711,0.004355
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4251,1698,0.004459
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,16693,2868,0.009909
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,2995,873,0.002495
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,5141,1366,0.004017
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4320,1360,0.0038
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,12742,3222,0.00963
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,15219,3310,0.010425
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,737,871,0.001926
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,4990,726,0.0027
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,2912,1084,0.002896
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,878,1454,0.003128
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,661,1055,0.002275
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,848,1721,0.003654
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,14998,2800,0.00935
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,897,1059,0.002342
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,433,668,0.001444
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,16610,3700,0.011553
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,2923,1203,0.003137
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,4993,1878,0.005004
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,14034,2706,0.008921
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,15880,2794,0.009558
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,2912,1221,0.00317
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,4989,1750,0.004747
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,914,2402,0.005033
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,13224,4061,0.011428
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,792,2658,0.005514
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,542,670,0.001476
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,9897,4051,0.010576
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,527,672,0.001476
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,5274,1126,0.00357
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2006,797,0.002096
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,9968,1812,0.006116
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,9820,4018,0.010491
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,10085,2684,0.007889
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,9939,2955,0.008395
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,8486,4023,0.010167
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,11404,4042,0.010935
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2006,981,0.002464
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6287,593,0.002758
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,8330,1353,0.004789
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,10100,2907,0.008339
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,8466,2087,0.006291
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9220,3687,0.009679
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,8386,3239,0.008575
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,8348,1693,0.005473
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,7692,2379,0.006681
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,8281,2357,0.006784
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,8030,4096,0.0102
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,8066,2234,0.006484
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9376,3216,0.008776
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8199,3061,0.008172
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,7341,3036,0.007907
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,7679,2853,0.007626
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,7496,2125,0.006124
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,9044,4096,0.010453
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,9332,2101,0.006535
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,9441,3904,0.010168
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,9539,426,0.003237
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,9810,496,0.003445
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3153,1518,0.003824
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,3768,2524,0.00599
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4267,1722,0.004511
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3827,1185,0.003327
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3735,1824,0.004582
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6014,2048,0.0056
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3805,1404,0.003759
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6454,2048,0.005709
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6111,929,0.003386
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6537,342,0.002318
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,14008,1793,0.007088
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,871,1648,0.003514
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,741,1954,0.004093
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,379,340,0.000775
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,15744,3097,0.01013
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3839,1008,0.002976
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6065,2048,0.005612
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6162,790,0.003121
artifacts:regenerate:summary,artifacts:regenerate:summary,report_vs/artifacts/regenerate/summary,openai,gpt-5-mini,11989,4096,0.011189
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,8003,4054,0.010109
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,10955,4094,0.010927
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,12303,3056,0.009188
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2449,1189,0.00299
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6440,913,0.003436
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,8021,1465,0.004935
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,874,1393,0.003005
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,770,1377,0.002946
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,7918,2712,0.007404
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,7863,2380,0.006726
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,8007,2702,0.007406
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,8017,2638,0.00728
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,6157,4061,0.009661
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2009,882,0.002266
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,9106,3788,0.009853
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9176,4096,0.010486
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8275,1564,0.005197
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,5988,1427,0.004351
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,5812,2570,0.006593
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,7515,2433,0.006745
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,5859,2964,0.007393
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,7853,3791,0.009545
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,5781,2340,0.006125
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,7726,2722,0.007376
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,5951,2070,0.005628
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9172,3133,0.008559
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,10166,4096,0.010733
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,7439,4096,0.010052
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,7101,2935,0.007645
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,7600,1436,0.004772
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,10520,3246,0.009122
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,7248,1298,0.004408
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,9374,560,0.003464
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4286,1887,0.004845
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3576,1240,0.003374
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,7814,3800,0.009553
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,9631,368,0.003144
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4251,1554,0.004171
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6893,2048,0.005819
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3856,1616,0.004196
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4312,1786,0.00465
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6984,662,0.00307
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4379,1279,0.003653
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,7059,2048,0.005861
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,7157,470,0.002729
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,969,1377,0.002996
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,755,1121,0.002431
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,512,790,0.001708
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,787,1190,0.002577
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,774,1060,0.002314
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,889,2022,0.004266
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,765,1189,0.002569
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,886,1705,0.003632
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,787,922,0.002041
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,796,1122,0.002443
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,892,1514,0.003251
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,791,1447,0.003092
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,878,1708,0.003636
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,12456,3274,0.009662
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,886,1459,0.003139
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,9414,4047,0.010447
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2071,1250,0.003018
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,9324,1656,0.005643
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,9362,2828,0.007997
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,9361,1706,0.005752
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,9278,1933,0.006186
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,9242,2712,0.007735
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9030,3568,0.009393
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,7490,2156,0.006185
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,7828,3843,0.009643
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,7601,2424,0.006748
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,10034,3829,0.010167
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,9196,690,0.003679
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,9800,4036,0.010522
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,13045,3087,0.009435
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,3818,1388,0.00373
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3189,1439,0.003675
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2009,1140,0.002782
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4166,1476,0.003994
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,9404,1530,0.005411
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6328,2048,0.005678
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,9695,2085,0.006594
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6455,2627,0.006868
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,8755,2760,0.007709
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,9414,2613,0.007579
artifacts:regenerate:summary,artifacts:regenerate:summary,report_vs/artifacts/regenerate/summary,openai,gpt-5-mini,11940,2869,0.008723
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4177,1585,0.004214
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6342,2048,0.005681
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6492,898,0.003419
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,9567,3110,0.008612
artifacts:regenerate:summary,artifacts:regenerate:summary,report_vs/artifacts/regenerate/summary,openai,gpt-5-mini,11954,3285,0.009559
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9222,3790,0.009886
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6608,2048,0.005748
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4237,1565,0.004189
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6772,470,0.002633
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,8205,3057,0.008165
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,8543,4096,0.010328
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,8794,2808,0.007815
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8727,1198,0.004578
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,892,1577,0.003377
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,814,1316,0.002836
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,8846,4096,0.010403
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,757,1202,0.002593
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,882,1391,0.003002
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,9138,1042,0.004368
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,10115,561,0.003651
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,793,986,0.00217
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,880,1575,0.00337
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3392,1463,0.003774
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,3946,1681,0.004348
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,800,1190,0.00258
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,884,2394,0.005009
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,824,1252,0.00271
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3687,1066,0.003054
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,5983,2006,0.005508
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,875,1204,0.002627
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,11331,1893,0.006619
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,13196,2460,0.008219
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,5955,1558,0.004605
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3712,1244,0.003416
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,751,1057,0.002302
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,882,1516,0.003253
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,808,1125,0.002452
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,881,1644,0.003508
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,789,1194,0.002585
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,892,1571,0.003365
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,802,1318,0.002837
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,890,1195,0.002613
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,835,1186,0.002581
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,873,1771,0.00376
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,9929,4005,0.010492
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,11763,4036,0.011013
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2007,913,0.002328
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6120,899,0.003328
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,10509,2291,0.007209
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,10953,2889,0.008516
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,10154,2260,0.007058
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,10731,2749,0.008181
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,10498,3270,0.009164
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9315,3607,0.009543
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,14331,4084,0.011751
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,16795,4089,0.012377
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6301,851,0.003277
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,8224,2989,0.008034
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2088,1178,0.002878
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,8562,4096,0.010332
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,8531,1908,0.005949
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,12799,1752,0.006704
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,14570,2645,0.008933
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8757,3023,0.008235
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,12803,3053,0.009307
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,12557,4039,0.011217
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,9921,4096,0.010672
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,11239,2755,0.00832
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,10236,2255,0.007069
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,12340,4058,0.011201
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,10745,470,0.003626
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2601,1278,0.003206
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4609,1640,0.004432
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3995,1588,0.004175
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4061,1229,0.003473
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6873,2048,0.005814
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9218,3026,0.008356
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6906,470,0.002667
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,7958,2521,0.007031
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,13864,2773,0.009012
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,8296,3864,0.009802
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,8300,1699,0.005473
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,16186,2361,0.008769
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4059,1438,0.003891
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6807,2048,0.005798
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6840,406,0.002522
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,10620,4096,0.010847
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,10969,4096,0.010934
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,954,1329,0.002896
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,785,1514,0.003224
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,793,1178,0.002554
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,886,1333,0.002887
